label,p0_x,p0_y,p0_z,p1_x,p1_y,p1_z,p2_x,p2_y,p2_z,p3_x,p3_y,p3_z,p4_x,p4_y,p4_z,p5_x,p5_y,p5_z,p6_x,p6_y,p6_z,p7_x,p7_y,p7_z,p8_x,p8_y,p8_z,p9_x,p9_y,p9_z,p10_x,p10_y,p10_z,p11_x,p11_y,p11_z,p12_x,p12_y,p12_z,p13_x,p13_y,p13_z,p14_x,p14_y,p14_z,p15_x,p15_y,p15_z,p16_x,p16_y,p16_z,p17_x,p17_y,p17_z,p18_x,p18_y,p18_z,p19_x,p19_y,p19_z,p20_x,p20_y,p20_z,s0_x,s0_y,s0_z,s1_x,s1_y,s1_z,s2_x,s2_y,s2_z,s3_x,s3_y,s3_z,s4_x,s4_y,s4_z,s5_x,s5_y,s5_z,s6_x,s6_y,s6_z,s7_x,s7_y,s7_z,s8_x,s8_y,s8_z,s9_x,s9_y,s9_z,s10_x,s10_y,s10_z,s11_x,s11_y,s11_z,s12_x,s12_y,s12_z,s13_x,s13_y,s13_z,s14_x,s14_y,s14_z,s15_x,s15_y,s15_z,s16_x,s16_y,s16_z,s17_x,s17_y,s17_z,s18_x,s18_y,s18_z,s19_x,s19_y,s19_z,s20_x,s20_y,s20_z,timestamp
help,0.5,0.4,0.0,0.47,0.38,0.0,0.46,0.36000000000000004,0.0,0.45,0.34,0.0,0.41000000000000003,0.28,0.0,0.52,0.37,0.0,0.52,0.34,0.0,0.52,0.31000000000000005,0.0,0.52,0.30000000000000004,0.0,0.5,0.37,0.0,0.5,0.34,0.0,0.5,0.31000000000000005,0.0,0.5,0.30000000000000004,0.0,0.48,0.375,0.0,0.48,0.35000000000000003,0.0,0.48,0.325,0.0,0.48,0.32000000000000006,0.0,0.46499999999999997,0.38,0.0,0.46499999999999997,0.36000000000000004,0.0,0.46499999999999997,0.34,0.0,0.46499999999999997,0.34,0.0,0.5,0.55,0.0,0.533,0.528,0.0,0.544,0.506,0.0,0.555,0.48400000000000004,0.0,0.5660000000000001,0.462,0.0,0.532,0.517,0.0,0.512,0.48400000000000004,0.0,0.522,0.45100000000000007,0.0,0.532,0.41800000000000004,0.0,0.49,0.517,0.0,0.5,0.48400000000000004,0.0,0.51,0.45100000000000007,0.0,0.49,0.41800000000000004,0.0,0.478,0.5225000000000001,0.0,0.488,0.49500000000000005,0.0,0.46799999999999997,0.4675,0.0,0.478,0.44000000000000006,0.0,0.47150000000000003,0.528,0.0,0.4515,0.506,0.0,0.4615,0.48400000000000004,0.0,0.47150000000000003,0.462,0.0,2026-05-22T14:13:58.496094
help,0.5,0.4,0.0,0.53,0.38,0.0,0.54,0.36000000000000004,0.0,0.55,0.34,0.0,0.5900000000000001,0.28,0.0,0.52,0.37,0.0,0.52,0.34,0.0,0.52,0.31000000000000005,0.0,0.52,0.30000000000000004,0.0,0.5,0.37,0.0,0.5,0.34,0.0,0.5,0.31000000000000005,0.0,0.5,0.30000000000000004,0.0,0.48,0.375,0.0,0.48,0.35000000000000003,0.0,0.48,0.325,0.0,0.48,0.32000000000000006,0.0,0.46499999999999997,0.38,0.0,0.46499999999999997,0.36000000000000004,0.0,0.46499999999999997,0.34,0.0,0.46499999999999997,0.34,0.0,0.5,0.55,0.0,0.533,0.528,0.0,0.544,0.506,0.0,0.555,0.48400000000000004,0.0,0.5660000000000001,0.462,0.0,0.532,0.517,0.0,0.512,0.48400000000000004,0.0,0.522,0.45100000000000007,0.0,0.532,0.41800000000000004,0.0,0.49,0.517,0.0,0.5,0.48400000000000004,0.0,0.51,0.45100000000000007,0.0,0.49,0.41800000000000004,0.0,0.478,0.5225000000000001,0.0,0.488,0.49500000000000005,0.0,0.46799999999999997,0.4675,0.0,0.478,0.44000000000000006,0.0,0.47150000000000003,0.528,0.0,0.4515,0.506,0.0,0.4615,0.48400000000000004,0.0,0.47150000000000003,0.462,0.0,2026-05-22T14:13:58.496094
help,0.5,0.4,0.0,0.47,0.38,0.0,0.46,0.36000000000000004,0.0,0.45,0.34,0.0,0.41000000000000003,0.28,0.0,0.52,0.37,0.0,0.52,0.34,0.0,0.52,0.31000000000000005,0.0,0.52,0.30000000000000004,0.0,0.5,0.37,0.0,0.5,0.34,0.0,0.5,0.31000000000000005,0.0,0.5,0.30000000000000004,0.0,0.48,0.375,0.0,0.48,0.35000000000000003,0.0,0.48,0.325,0.0,0.48,0.32000000000000006,0.0,0.46499999999999997,0.38,0.0,0.46499999999999997,0.36000000000000004,0.0,0.46499999999999997,0.34,0.0,0.46499999999999997,0.34,0.0,0.5,0.55,0.0,0.533,0.528,0.0,0.544,0.506,0.0,0.555,0.48400000000000004,0.0,0.5660000000000001,0.462,0.0,0.532,0.517,0.0,0.512,0.48400000000000004,0.0,0.522,0.45100000000000007,0.0,0.532,0.41800000000000004,0.0,0.49,0.517,0.0,0.5,0.48400000000000004,0.0,0.51,0.45100000000000007,0.0,0.49,0.41800000000000004,0.0,0.478,0.5225000000000001,0.0,0.488,0.49500000000000005,0.0,0.46799999999999997,0.4675,0.0,0.478,0.44000000000000006,0.0,0.47150000000000003,0.528,0.0,0.4515,0.506,0.0,0.4615,0.48400000000000004,0.0,0.47150000000000003,0.462,0.0,2026-05-22T14:13:58.496094
help,0.5,0.4,0.0,0.47,0.38,0.0,0.46,0.36000000000000004,0.0,0.45,0.34,0.0,0.41000000000000003,0.28,0.0,0.52,0.37,0.0,0.52,0.34,0.0,0.52,0.31000000000000005,0.0,0.52,0.30000000000000004,0.0,0.5,0.37,0.0,0.5,0.34,0.0,0.5,0.31000000000000005,0.0,0.5,0.30000000000000004,0.0,0.48,0.375,0.0,0.48,0.35000000000000003,0.0,0.48,0.325,0.0,0.48,0.32000000000000006,0.0,0.46499999999999997,0.38,0.0,0.46499999999999997,0.36000000000000004,0.0,0.46499999999999997,0.34,0.0,0.46499999999999997,0.34,0.0,0.5,0.55,0.0,0.533,0.528,0.0,0.544,0.506,0.0,0.555,0.48400000000000004,0.0,0.5660000000000001,0.462,0.0,0.532,0.517,0.0,0.512,0.48400000000000004,0.0,0.522,0.45100000000000007,0.0,0.532,0.41800000000000004,0.0,0.49,0.517,0.0,0.5,0.48400000000000004,0.0,0.51,0.45100000000000007,0.0,0.49,0.41800000000000004,0.0,0.478,0.5225000000000001,0.0,0.488,0.49500000000000005,0.0,0.46799999999999997,0.4675,0.0,0.478,0.44000000000000006,0.0,0.47150000000000003,0.528,0.0,0.4515,0.506,0.0,0.4615,0.48400000000000004,0.0,0.47150000000000003,0.462,0.0,2026-05-22T14:13:58.496094
help,0.5,0.4,0.0,0.53,0.38,0.0,0.54,0.36000000000000004,0.0,0.55,0.34,0.0,0.5900000000000001,0.28,0.0,0.52,0.37,0.0,0.52,0.34,0.0,0.52,0.31000000000000005,0.0,0.52,0.30000000000000004,0.0,0.5,0.37,0.0,0.5,0.34,0.0,0.5,0.31000000000000005,0.0,0.5,0.30000000000000004,0.0,0.48,0.375,0.0,0.48,0.35000000000000003,0.0,0.48,0.325,0.0,0.48,0.32000000000000006,0.0,0.46499999999999997,0.38,0.0,0.46499999999999997,0.36000000000000004,0.0,0.46499999999999997,0.34,0.0,0.46499999999999997,0.34,0.0,0.5,0.55,0.0,0.533,0.528,0.0,0.544,0.506,0.0,0.555,0.48400000000000004,0.0,0.5660000000000001,0.462,0.0,0.532,0.517,0.0,0.512,0.48400000000000004,0.0,0.522,0.45100000000000007,0.0,0.532,0.41800000000000004,0.0,0.49,0.517,0.0,0.5,0.48400000000000004,0.0,0.51,0.45100000000000007,0.0,0.49,0.41800000000000004,0.0,0.478,0.5225000000000001,0.0,0.488,0.49500000000000005,0.0,0.46799999999999997,0.4675,0.0,0.478,0.44000000000000006,0.0,0.47150000000000003,0.528,0.0,0.4515,0.506,0.0,0.4615,0.48400000000000004,0.0,0.47150000000000003,0.462,0.0,2026-05-22T14:13:58.497095
help,0.5,0.4,0.0,0.53,0.38,0.0,0.54,0.36000000000000004,0.0,0.55,0.34,0.0,0.5900000000000001,0.28,0.0,0.52,0.37,0.0,0.52,0.34,0.0,0.52,0.31000000000000005,0.0,0.52,0.30000000000000004,0.0,0.5,0.37,0.0,0.5,0.34,0.0,0.5,0.31000000000000005,0.0,0.5,0.30000000000000004,0.0,0.48,0.375,0.0,0.48,0.35000000000000003,0.0,0.48,0.325,0.0,0.48,0.32000000000000006,0.0,0.46499999999999997,0.38,0.0,0.46499999999999997,0.36000000000000004,0.0,0.46499999999999997,0.34,0.0,0.46499999999999997,0.34,0.0,0.5,0.55,0.0,0.533,0.528,0.0,0.544,0.506,0.0,0.555,0.48400000000000004,0.0,0.5660000000000001,0.462,0.0,0.532,0.517,0.0,0.512,0.48400000000000004,0.0,0.522,0.45100000000000007,0.0,0.532,0.41800000000000004,0.0,0.49,0.517,0.0,0.5,0.48400000000000004,0.0,0.51,0.45100000000000007,0.0,0.49,0.41800000000000004,0.0,0.478,0.5225000000000001,0.0,0.488,0.49500000000000005,0.0,0.46799999999999997,0.4675,0.0,0.478,0.44000000000000006,0.0,0.47150000000000003,0.528,0.0,0.4515,0.506,0.0,0.4615,0.48400000000000004,0.0,0.47150000000000003,0.462,0.0,2026-05-22T14:13:58.497095
help,0.5,0.4,0.0,0.53,0.38,0.0,0.54,0.36000000000000004,0.0,0.55,0.34,0.0,0.5900000000000001,0.28,0.0,0.52,0.37,0.0,0.52,0.34,0.0,0.52,0.31000000000000005,0.0,0.52,0.30000000000000004,0.0,0.5,0.37,0.0,0.5,0.34,0.0,0.5,0.31000000000000005,0.0,0.5,0.30000000000000004,0.0,0.48,0.375,0.0,0.48,0.35000000000000003,0.0,0.48,0.325,0.0,0.48,0.32000000000000006,0.0,0.46499999999999997,0.38,0.0,0.46499999999999997,0.36000000000000004,0.0,0.46499999999999997,0.34,0.0,0.46499999999999997,0.34,0.0,0.5,0.55,0.0,0.533,0.528,0.0,0.544,0.506,0.0,0.555,0.48400000000000004,0.0,0.5660000000000001,0.462,0.0,0.532,0.517,0.0,0.512,0.48400000000000004,0.0,0.522,0.45100000000000007,0.0,0.532,0.41800000000000004,0.0,0.49,0.517,0.0,0.5,0.48400000000000004,0.0,0.51,0.45100000000000007,0.0,0.49,0.41800000000000004,0.0,0.478,0.5225000000000001,0.0,0.488,0.49500000000000005,0.0,0.46799999999999997,0.4675,0.0,0.478,0.44000000000000006,0.0,0.47150000000000003,0.528,0.0,0.4515,0.506,0.0,0.4615,0.48400000000000004,0.0,0.47150000000000003,0.462,0.0,2026-05-22T14:13:58.497095
help,0.5,0.4,0.0,0.47,0.38,0.0,0.46,0.36000000000000004,0.0,0.45,0.34,0.0,0.41000000000000003,0.28,0.0,0.52,0.37,0.0,0.52,0.34,0.0,0.52,0.31000000000000005,0.0,0.52,0.30000000000000004,0.0,0.5,0.37,0.0,0.5,0.34,0.0,0.5,0.31000000000000005,0.0,0.5,0.30000000000000004,0.0,0.48,0.375,0.0,0.48,0.35000000000000003,0.0,0.48,0.325,0.0,0.48,0.32000000000000006,0.0,0.46499999999999997,0.38,0.0,0.46499999999999997,0.36000000000000004,0.0,0.46499999999999997,0.34,0.0,0.46499999999999997,0.34,0.0,0.5,0.55,0.0,0.533,0.528,0.0,0.544,0.506,0.0,0.555,0.48400000000000004,0.0,0.5660000000000001,0.462,0.0,0.532,0.517,0.0,0.512,0.48400000000000004,0.0,0.522,0.45100000000000007,0.0,0.532,0.41800000000000004,0.0,0.49,0.517,0.0,0.5,0.48400000000000004,0.0,0.51,0.45100000000000007,0.0,0.49,0.41800000000000004,0.0,0.478,0.5225000000000001,0.0,0.488,0.49500000000000005,0.0,0.46799999999999997,0.4675,0.0,0.478,0.44000000000000006,0.0,0.47150000000000003,0.528,0.0,0.4515,0.506,0.0,0.4615,0.48400000000000004,0.0,0.47150000000000003,0.462,0.0,2026-05-22T14:13:58.497095
help,0.5,0.4,0.0,0.47,0.38,0.0,0.46,0.36000000000000004,0.0,0.45,0.34,0.0,0.41000000000000003,0.28,0.0,0.52,0.37,0.0,0.52,0.34,0.0,0.52,0.31000000000000005,0.0,0.52,0.30000000000000004,0.0,0.5,0.37,0.0,0.5,0.34,0.0,0.5,0.31000000000000005,0.0,0.5,0.30000000000000004,0.0,0.48,0.375,0.0,0.48,0.35000000000000003,0.0,0.48,0.325,0.0,0.48,0.32000000000000006,0.0,0.46499999999999997,0.38,0.0,0.46499999999999997,0.36000000000000004,0.0,0.46499999999999997,0.34,0.0,0.46499999999999997,0.34,0.0,0.5,0.55,0.0,0.533,0.528,0.0,0.544,0.506,0.0,0.555,0.48400000000000004,0.0,0.5660000000000001,0.462,0.0,0.532,0.517,0.0,0.512,0.48400000000000004,0.0,0.522,0.45100000000000007,0.0,0.532,0.41800000000000004,0.0,0.49,0.517,0.0,0.5,0.48400000000000004,0.0,0.51,0.45100000000000007,0.0,0.49,0.41800000000000004,0.0,0.478,0.5225000000000001,0.0,0.488,0.49500000000000005,0.0,0.46799999999999997,0.4675,0.0,0.478,0.44000000000000006,0.0,0.47150000000000003,0.528,0.0,0.4515,0.506,0.0,0.4615,0.48400000000000004,0.0,0.47150000000000003,0.462,0.0,2026-05-22T14:13:58.497095
help,0.5,0.4,0.0,0.53,0.38,0.0,0.54,0.36000000000000004,0.0,0.55,0.34,0.0,0.5900000000000001,0.28,0.0,0.52,0.37,0.0,0.52,0.34,0.0,0.52,0.31000000000000005,0.0,0.52,0.30000000000000004,0.0,0.5,0.37,0.0,0.5,0.34,0.0,0.5,0.31000000000000005,0.0,0.5,0.30000000000000004,0.0,0.48,0.375,0.0,0.48,0.35000000000000003,0.0,0.48,0.325,0.0,0.48,0.32000000000000006,0.0,0.46499999999999997,0.38,0.0,0.46499999999999997,0.36000000000000004,0.0,0.46499999999999997,0.34,0.0,0.46499999999999997,0.34,0.0,0.5,0.55,0.0,0.533,0.528,0.0,0.544,0.506,0.0,0.555,0.48400000000000004,0.0,0.5660000000000001,0.462,0.0,0.532,0.517,0.0,0.512,0.48400000000000004,0.0,0.522,0.45100000000000007,0.0,0.532,0.41800000000000004,0.0,0.49,0.517,0.0,0.5,0.48400000000000004,0.0,0.51,0.45100000000000007,0.0,0.49,0.41800000000000004,0.0,0.478,0.5225000000000001,0.0,0.488,0.49500000000000005,0.0,0.46799999999999997,0.4675,0.0,0.478,0.44000000000000006,0.0,0.47150000000000003,0.528,0.0,0.4515,0.506,0.0,0.4615,0.48400000000000004,0.0,0.47150000000000003,0.462,0.0,2026-05-22T14:13:58.497095
help,0.5,0.4,0.0,0.53,0.38,0.0,0.54,0.36000000000000004,0.0,0.55,0.34,0.0,0.5900000000000001,0.28,0.0,0.52,0.37,0.0,0.52,0.34,0.0,0.52,0.31000000000000005,0.0,0.52,0.30000000000000004,0.0,0.5,0.37,0.0,0.5,0.34,0.0,0.5,0.31000000000000005,0.0,0.5,0.30000000000000004,0.0,0.48,0.375,0.0,0.48,0.35000000000000003,0.0,0.48,0.325,0.0,0.48,0.32000000000000006,0.0,0.46499999999999997,0.38,0.0,0.46499999999999997,0.36000000000000004,0.0,0.46499999999999997,0.34,0.0,0.46499999999999997,0.34,0.0,0.5,0.55,0.0,0.533,0.528,0.0,0.544,0.506,0.0,0.555,0.48400000000000004,0.0,0.5660000000000001,0.462,0.0,0.532,0.517,0.0,0.512,0.48400000000000004,0.0,0.522,0.45100000000000007,0.0,0.532,0.41800000000000004,0.0,0.49,0.517,0.0,0.5,0.48400000000000004,0.0,0.51,0.45100000000000007,0.0,0.49,0.41800000000000004,0.0,0.478,0.5225000000000001,0.0,0.488,0.49500000000000005,0.0,0.46799999999999997,0.4675,0.0,0.478,0.44000000000000006,0.0,0.47150000000000003,0.528,0.0,0.4515,0.506,0.0,0.4615,0.48400000000000004,0.0,0.47150000000000003,0.462,0.0,2026-05-22T14:13:58.497095
help,0.5,0.4,0.0,0.53,0.38,0.0,0.54,0.36000000000000004,0.0,0.55,0.34,0.0,0.5900000000000001,0.28,0.0,0.52,0.37,0.0,0.52,0.34,0.0,0.52,0.31000000000000005,0.0,0.52,0.30000000000000004,0.0,0.5,0.37,0.0,0.5,0.34,0.0,0.5,0.31000000000000005,0.0,0.5,0.30000000000000004,0.0,0.48,0.375,0.0,0.48,0.35000000000000003,0.0,0.48,0.325,0.0,0.48,0.32000000000000006,0.0,0.46499999999999997,0.38,0.0,0.46499999999999997,0.36000000000000004,0.0,0.46499999999999997,0.34,0.0,0.46499999999999997,0.34,0.0,0.5,0.55,0.0,0.533,0.528,0.0,0.544,0.506,0.0,0.555,0.48400000000000004,0.0,0.5660000000000001,0.462,0.0,0.532,0.517,0.0,0.512,0.48400000000000004,0.0,0.522,0.45100000000000007,0.0,0.532,0.41800000000000004,0.0,0.49,0.517,0.0,0.5,0.48400000000000004,0.0,0.51,0.45100000000000007,0.0,0.49,0.41800000000000004,0.0,0.478,0.5225000000000001,0.0,0.488,0.49500000000000005,0.0,0.46799999999999997,0.4675,0.0,0.478,0.44000000000000006,0.0,0.47150000000000003,0.528,0.0,0.4515,0.506,0.0,0.4615,0.48400000000000004,0.0,0.47150000000000003,0.462,0.0,2026-05-22T14:13:58.497095
help,0.5,0.4,0.0,0.53,0.38,0.0,0.54,0.36000000000000004,0.0,0.55,0.34,0.0,0.5900000000000001,0.28,0.0,0.52,0.37,0.0,0.52,0.34,0.0,0.52,0.31000000000000005,0.0,0.52,0.30000000000000004,0.0,0.5,0.37,0.0,0.5,0.34,0.0,0.5,0.31000000000000005,0.0,0.5,0.30000000000000004,0.0,0.48,0.375,0.0,0.48,0.35000000000000003,0.0,0.48,0.325,0.0,0.48,0.32000000000000006,0.0,0.46499999999999997,0.38,0.0,0.46499999999999997,0.36000000000000004,0.0,0.46499999999999997,0.34,0.0,0.46499999999999997,0.34,0.0,0.5,0.55,0.0,0.533,0.528,0.0,0.544,0.506,0.0,0.555,0.48400000000000004,0.0,0.5660000000000001,0.462,0.0,0.532,0.517,0.0,0.512,0.48400000000000004,0.0,0.522,0.45100000000000007,0.0,0.532,0.41800000000000004,0.0,0.49,0.517,0.0,0.5,0.48400000000000004,0.0,0.51,0.45100000000000007,0.0,0.49,0.41800000000000004,0.0,0.478,0.5225000000000001,0.0,0.488,0.49500000000000005,0.0,0.46799999999999997,0.4675,0.0,0.478,0.44000000000000006,0.0,0.47150000000000003,0.528,0.0,0.4515,0.506,0.0,0.4615,0.48400000000000004,0.0,0.47150000000000003,0.462,0.0,2026-05-22T14:13:58.497095
help,0.5,0.4,0.0,0.47,0.38,0.0,0.46,0.36000000000000004,0.0,0.45,0.34,0.0,0.41000000000000003,0.28,0.0,0.52,0.37,0.0,0.52,0.34,0.0,0.52,0.31000000000000005,0.0,0.52,0.30000000000000004,0.0,0.5,0.37,0.0,0.5,0.34,0.0,0.5,0.31000000000000005,0.0,0.5,0.30000000000000004,0.0,0.48,0.375,0.0,0.48,0.35000000000000003,0.0,0.48,0.325,0.0,0.48,0.32000000000000006,0.0,0.46499999999999997,0.38,0.0,0.46499999999999997,0.36000000000000004,0.0,0.46499999999999997,0.34,0.0,0.46499999999999997,0.34,0.0,0.5,0.55,0.0,0.533,0.528,0.0,0.544,0.506,0.0,0.555,0.48400000000000004,0.0,0.5660000000000001,0.462,0.0,0.532,0.517,0.0,0.512,0.48400000000000004,0.0,0.522,0.45100000000000007,0.0,0.532,0.41800000000000004,0.0,0.49,0.517,0.0,0.5,0.48400000000000004,0.0,0.51,0.45100000000000007,0.0,0.49,0.41800000000000004,0.0,0.478,0.5225000000000001,0.0,0.488,0.49500000000000005,0.0,0.46799999999999997,0.4675,0.0,0.478,0.44000000000000006,0.0,0.47150000000000003,0.528,0.0,0.4515,0.506,0.0,0.4615,0.48400000000000004,0.0,0.47150000000000003,0.462,0.0,2026-05-22T14:13:58.497095
help,0.5,0.4,0.0,0.53,0.38,0.0,0.54,0.36000000000000004,0.0,0.55,0.34,0.0,0.5900000000000001,0.28,0.0,0.52,0.37,0.0,0.52,0.34,0.0,0.52,0.31000000000000005,0.0,0.52,0.30000000000000004,0.0,0.5,0.37,0.0,0.5,0.34,0.0,0.5,0.31000000000000005,0.0,0.5,0.30000000000000004,0.0,0.48,0.375,0.0,0.48,0.35000000000000003,0.0,0.48,0.325,0.0,0.48,0.32000000000000006,0.0,0.46499999999999997,0.38,0.0,0.46499999999999997,0.36000000000000004,0.0,0.46499999999999997,0.34,0.0,0.46499999999999997,0.34,0.0,0.5,0.55,0.0,0.533,0.528,0.0,0.544,0.506,0.0,0.555,0.48400000000000004,0.0,0.5660000000000001,0.462,0.0,0.532,0.517,0.0,0.512,0.48400000000000004,0.0,0.522,0.45100000000000007,0.0,0.532,0.41800000000000004,0.0,0.49,0.517,0.0,0.5,0.48400000000000004,0.0,0.51,0.45100000000000007,0.0,0.49,0.41800000000000004,0.0,0.478,0.5225000000000001,0.0,0.488,0.49500000000000005,0.0,0.46799999999999997,0.4675,0.0,0.478,0.44000000000000006,0.0,0.47150000000000003,0.528,0.0,0.4515,0.506,0.0,0.4615,0.48400000000000004,0.0,0.47150000000000003,0.462,0.0,2026-05-22T14:13:58.497095
help,0.5,0.4,0.0,0.53,0.38,0.0,0.54,0.36000000000000004,0.0,0.55,0.34,0.0,0.5900000000000001,0.28,0.0,0.52,0.37,0.0,0.52,0.34,0.0,0.52,0.31000000000000005,0.0,0.52,0.30000000000000004,0.0,0.5,0.37,0.0,0.5,0.34,0.0,0.5,0.31000000000000005,0.0,0.5,0.30000000000000004,0.0,0.48,0.375,0.0,0.48,0.35000000000000003,0.0,0.48,0.325,0.0,0.48,0.32000000000000006,0.0,0.46499999999999997,0.38,0.0,0.46499999999999997,0.36000000000000004,0.0,0.46499999999999997,0.34,0.0,0.46499999999999997,0.34,0.0,0.5,0.55,0.0,0.533,0.528,0.0,0.544,0.506,0.0,0.555,0.48400000000000004,0.0,0.5660000000000001,0.462,0.0,0.532,0.517,0.0,0.512,0.48400000000000004,0.0,0.522,0.45100000000000007,0.0,0.532,0.41800000000000004,0.0,0.49,0.517,0.0,0.5,0.48400000000000004,0.0,0.51,0.45100000000000007,0.0,0.49,0.41800000000000004,0.0,0.478,0.5225000000000001,0.0,0.488,0.49500000000000005,0.0,0.46799999999999997,0.4675,0.0,0.478,0.44000000000000006,0.0,0.47150000000000003,0.528,0.0,0.4515,0.506,0.0,0.4615,0.48400000000000004,0.0,0.47150000000000003,0.462,0.0,2026-05-22T14:13:58.497095
help,0.5,0.4,0.0,0.53,0.38,0.0,0.54,0.36000000000000004,0.0,0.55,0.34,0.0,0.5900000000000001,0.28,0.0,0.52,0.37,0.0,0.52,0.34,0.0,0.52,0.31000000000000005,0.0,0.52,0.30000000000000004,0.0,0.5,0.37,0.0,0.5,0.34,0.0,0.5,0.31000000000000005,0.0,0.5,0.30000000000000004,0.0,0.48,0.375,0.0,0.48,0.35000000000000003,0.0,0.48,0.325,0.0,0.48,0.32000000000000006,0.0,0.46499999999999997,0.38,0.0,0.46499999999999997,0.36000000000000004,0.0,0.46499999999999997,0.34,0.0,0.46499999999999997,0.34,0.0,0.5,0.55,0.0,0.533,0.528,0.0,0.544,0.506,0.0,0.555,0.48400000000000004,0.0,0.5660000000000001,0.462,0.0,0.532,0.517,0.0,0.512,0.48400000000000004,0.0,0.522,0.45100000000000007,0.0,0.532,0.41800000000000004,0.0,0.49,0.517,0.0,0.5,0.48400000000000004,0.0,0.51,0.45100000000000007,0.0,0.49,0.41800000000000004,0.0,0.478,0.5225000000000001,0.0,0.488,0.49500000000000005,0.0,0.46799999999999997,0.4675,0.0,0.478,0.44000000000000006,0.0,0.47150000000000003,0.528,0.0,0.4515,0.506,0.0,0.4615,0.48400000000000004,0.0,0.47150000000000003,0.462,0.0,2026-05-22T14:13:58.497095
help,0.5,0.4,0.0,0.53,0.38,0.0,0.54,0.36000000000000004,0.0,0.55,0.34,0.0,0.5900000000000001,0.28,0.0,0.52,0.37,0.0,0.52,0.34,0.0,0.52,0.31000000000000005,0.0,0.52,0.30000000000000004,0.0,0.5,0.37,0.0,0.5,0.34,0.0,0.5,0.31000000000000005,0.0,0.5,0.30000000000000004,0.0,0.48,0.375,0.0,0.48,0.35000000000000003,0.0,0.48,0.325,0.0,0.48,0.32000000000000006,0.0,0.46499999999999997,0.38,0.0,0.46499999999999997,0.36000000000000004,0.0,0.46499999999999997,0.34,0.0,0.46499999999999997,0.34,0.0,0.5,0.55,0.0,0.533,0.528,0.0,0.544,0.506,0.0,0.555,0.48400000000000004,0.0,0.5660000000000001,0.462,0.0,0.532,0.517,0.0,0.512,0.48400000000000004,0.0,0.522,0.45100000000000007,0.0,0.532,0.41800000000000004,0.0,0.49,0.517,0.0,0.5,0.48400000000000004,0.0,0.51,0.45100000000000007,0.0,0.49,0.41800000000000004,0.0,0.478,0.5225000000000001,0.0,0.488,0.49500000000000005,0.0,0.46799999999999997,0.4675,0.0,0.478,0.44000000000000006,0.0,0.47150000000000003,0.528,0.0,0.4515,0.506,0.0,0.4615,0.48400000000000004,0.0,0.47150000000000003,0.462,0.0,2026-05-22T14:13:58.497095
help,0.5,0.4,0.0,0.47,0.38,0.0,0.46,0.36000000000000004,0.0,0.45,0.34,0.0,0.41000000000000003,0.28,0.0,0.52,0.37,0.0,0.52,0.34,0.0,0.52,0.31000000000000005,0.0,0.52,0.30000000000000004,0.0,0.5,0.37,0.0,0.5,0.34,0.0,0.5,0.31000000000000005,0.0,0.5,0.30000000000000004,0.0,0.48,0.375,0.0,0.48,0.35000000000000003,0.0,0.48,0.325,0.0,0.48,0.32000000000000006,0.0,0.46499999999999997,0.38,0.0,0.46499999999999997,0.36000000000000004,0.0,0.46499999999999997,0.34,0.0,0.46499999999999997,0.34,0.0,0.5,0.55,0.0,0.533,0.528,0.0,0.544,0.506,0.0,0.555,0.48400000000000004,0.0,0.5660000000000001,0.462,0.0,0.532,0.517,0.0,0.512,0.48400000000000004,0.0,0.522,0.45100000000000007,0.0,0.532,0.41800000000000004,0.0,0.49,0.517,0.0,0.5,0.48400000000000004,0.0,0.51,0.45100000000000007,0.0,0.49,0.41800000000000004,0.0,0.478,0.5225000000000001,0.0,0.488,0.49500000000000005,0.0,0.46799999999999997,0.4675,0.0,0.478,0.44000000000000006,0.0,0.47150000000000003,0.528,0.0,0.4515,0.506,0.0,0.4615,0.48400000000000004,0.0,0.47150000000000003,0.462,0.0,2026-05-22T14:13:58.497095
help,0.5,0.4,0.0,0.47,0.38,0.0,0.46,0.36000000000000004,0.0,0.45,0.34,0.0,0.41000000000000003,0.28,0.0,0.52,0.37,0.0,0.52,0.34,0.0,0.52,0.31000000000000005,0.0,0.52,0.30000000000000004,0.0,0.5,0.37,0.0,0.5,0.34,0.0,0.5,0.31000000000000005,0.0,0.5,0.30000000000000004,0.0,0.48,0.375,0.0,0.48,0.35000000000000003,0.0,0.48,0.325,0.0,0.48,0.32000000000000006,0.0,0.46499999999999997,0.38,0.0,0.46499999999999997,0.36000000000000004,0.0,0.46499999999999997,0.34,0.0,0.46499999999999997,0.34,0.0,0.5,0.55,0.0,0.533,0.528,0.0,0.544,0.506,0.0,0.555,0.48400000000000004,0.0,0.5660000000000001,0.462,0.0,0.532,0.517,0.0,0.512,0.48400000000000004,0.0,0.522,0.45100000000000007,0.0,0.532,0.41800000000000004,0.0,0.49,0.517,0.0,0.5,0.48400000000000004,0.0,0.51,0.45100000000000007,0.0,0.49,0.41800000000000004,0.0,0.478,0.5225000000000001,0.0,0.488,0.49500000000000005,0.0,0.46799999999999997,0.4675,0.0,0.478,0.44000000000000006,0.0,0.47150000000000003,0.528,0.0,0.4515,0.506,0.0,0.4615,0.48400000000000004,0.0,0.47150000000000003,0.462,0.0,2026-05-22T14:13:58.497095
